-1.437397,0.1052113
-1.495527,-9.60E-02
-1.617072,-0.02891064
-1.553657,0.06210041
-1.553657,0.1794567
-1.611787,-0.07441521
-1.611787,-0.002565384
-1.669917,-0.1007605
-1.733332,0.009409904
-1.791462,-0.05525589
-1.913006,0.1028156
-1.913006,0.02377987
-1.971136,-0.04088497
-2.029266,-0.06483555
-2.092681,0.02138519
-2.087396,-0.08160114
-2.145526,-0.03130531
-2.145526,0.04294014
-2.203656,0.01659489
-2.272356,0.004619598
-2.330486,0.05491543
-2.388616,-0.0384903
-2.51016,-0.00496006
-2.56829,-0.01693535
-2.56829,0.03814983
-2.51016,-1.69E-02
-2.56829,0.2153816
-2.56829,-0.02651501
-2.62642,-0.04088497
-2.68455,-5.32E-01
-2.68455,-0.08878613
-2.74268,0.2393322
-2.864225,0.1698761
-2.80081,0.08605099
-2.85894,6.45E-02
-2.91707,-0.06244087
-2.91707,0.1818514
-3.03333,0.1100006
-3.03333,-0.1342907
-3.03333,0.1123962
-3.09146,0.0740757
-3.09146,1.03E-01
-3.154875,-0.1726112
-3.213005,0.09323597
-3.271135,0.05970573
-3.329265,-0.09597111
-3.329265,0.3734531
-3.329265,0.09802532
-3.329265,-0.2061415
-3.45081,1.67E-01
-3.440241,-2.57E-03
-3.440241,-0.1151314
-3.498371,-0.2109318
-3.619915,0.05012512
-3.619915,-7.35E-03
-3.678045,0.1602964
-3.74146,-0.05525589
-3.863004,0.0573101
-3.921134,0.09802532
-3.921134,0.03575516
-3.921134,-0.1007605
-3.979264,0.04773045
-3.979264,0.09802532
-3.979264,0.2321472
-3.979264,-0.0432806
-4.042679,0.04054546
-4.042679,0.09323597
-4.158939,0.2632818
-4.217069,-0.02172565
-4.211784,-0.05286026
-4.211784,0.04773045
-4.269915,0.2345419
-4.328045,0.02857018
-4.391459,0.1507158
-4.507719,0.100421
-4.507719,0.1291609
-4.565849,0.08365536
-4.565849,-0.08878613
-4.565849,0.04294014
-4.629264,0.1171856
-4.629264,0.01180458
-4.687394,0.01180458
-4.687394,-0.07202053
-4.745524,-0.02172565
-4.803654,0.05252075
-4.861784,-0.01453972
-4.919914,0.0573101
-4.919914,-0.146266
-5.041459,-0.009750366
-5.041459,0.03096485
-5.099588,0.1147909
-5.157719,-0.02891064
-5.215849,0.1291609
-5.284548,0.1435308
-5.400808,0.01180458
-5.400808,-0.009750366
-5.395523,0.009409904
-5.395523,0.3423176
-5.395523,0.2153816
-5.453653,0.009409904
-5.511784,0.08126068
-5.511784,-0.1055508
-5.575198,0.1339512
-5.633328,0.3016024
-5.691458,0.03575516
-5.691458,-7.92E-02
-5.691458,0.03096485
-5.633328,-0.002565384
-5.691458,-4.57E-02
-5.807718,-0.01933002
-5.865848,-0.1007605
-5.923978,0.002224922
-5.987392,-0.03609562
-6.045523,0.09802532
-6.108937,0.04773045
-6.045523,-1.68E-01
-6.103653,0.2105913
-6.161783,0.06449509
-6.283327,-0.06483555
-6.399588,0.02377987
-6.399588,0.02138519
-6.399588,3.26E-01
-6.336173,0.0261755
-6.394303,-0.01214504
-6.452433,0.04054546
-6.573977,0.06210041
-6.510563,0.01659489
-6.632108,0.04773045
-6.632108,-0.1295013
-6.753652,0.1243706
-6.875196,-0.1055508
-6.933327,-0.08878613
-6.991457,-0.03369999
-7.049587,0.02377987
-7.049587,0.06210041
-7.049587,-0.09597111
-7.171131,-0.01693535
-7.171131,-0.1965618
-7.287392,0.01420021
-7.287392,0.078866
-7.282107,-1.13E-01
-7.403651,-0.244462
-7.398367,-0.05525589
-7.456497,-0.131896
-7.519912,0.06449509
-7.519912,0.1363459
-7.578042,0.06689072
-7.636171,-0.0432806
-7.636171,0.02138519
-7.694302,0.02857018
-7.689017,0.01659489
-7.689017,1.48E-01
-7.747147,-0.0432806
-7.747147,0.002224922
-7.863407,0.1579008
-7.926822,0.0261755
-7.926822,-0.02412033
-7.926822,0.09802532
-7.916253,0.1100006
-7.979667,-0.06244087
-8.037797,0.007015228
-8.154058,0.01420021
-8.090643,-0.01933002
-8.212187,0.1243706
-8.275602,0.1387415
-8.333732,9.41E-03
-8.391862,-0.05046558
-8.508121,0.1195812
-8.502837,0.01659489
-8.629666,-0.1127357
-8.687797,9.41E-03
-8.745927,-0.00496006
-8.804056,-0.1486616
-8.804056,0.01899052
-8.682512,0.06928539
-8.804056,0.01420021
-8.804056,-0.07920551
-8.862186,-0.09357548
-8.862186,-0.01214504
-8.925601,-0.08160114
-8.983731,0.004619598
-8.983731,-0.02172565
-8.983731,0.0740757
-9.041862,0.191431
-8.978447,0.08844566
-9.221536,-0.01933002
-9.221536,0.06689072
-9.221536,-0.05765057
-9.210967,0.06449509
-9.279666,0.1219759
-9.210967,-0.03609562
-9.274382,3.81E-02
-9.274382,-0.007354736
-9.337796,-0.05525589
-9.459341,0.1938267
-9.51747,-0.09597111
-9.51747,0.1195812
-9.575601,0.07168007
-9.633731,-0.002565384
-9.74999,5.73E-02
-9.74999,0.07647038
-9.813405,-0.1342907
-9.871535,-1.08E-01
-9.929666,-0.05765057
-9.987795,-0.05286026
-10.04593,-0.06483555
-10.10934,-0.1869812
-10.04064,-0.1127357
-10.04064,0.2513065
-10.04064,-0.1031561
-10.10406,1.34E-01
-10.16219,0.2225666
-10.22032,-0.06723022
-10.27845,-6.24E-02
-10.33658,0.1483212
-10.39999,-0.05765057
-10.45812,-0.04807091
-10.51625,-4.57E-02
-10.57438,0.01180458
-10.63251,-8.16E-02
-10.69592,-4.81E-02
-10.75406,0.1339512
-10.74349,-0.03369999
-10.8069,-0.04567528
-10.8069,0.04773045
-10.92844,0.1626911
-10.92316,0.2201719
-10.98129,3.58E-02
-11.03942,0.2824421
-10.98129,0.1267662
-11.03942,0.1243706
-11.09755,0.3231573
-11.15568,0.2752571
-11.27194,0.2177763
-11.27194,0.3087873
-11.33535,0.4955988
-11.39349,0.3926134
-11.50974,0.3016024
-11.56787,0.4117737
-11.56787,4.55E-01
-11.63129,0.6656456
-11.63129,0.4836235
-11.68942,4.74E-01
-11.68942,0.4836235
-11.74755,0.5698442
-11.74227,0.6225348
-11.80568,0.521944
-11.86909,0.2704668
-11.8004,4.48E-01
-11.86909,0.5530796
-11.86909,0.5698442
-11.92722,0.5626593
-11.92194,0.4213533
-12.04348,0.4141684
-12.04348,0.5458946
-12.10161,0.5698442
-12.10161,0.4045887
-12.10161,0.5147591
-12.15974,0.5243397
-12.22316,0.4692535
-12.21787,0.6129551
-12.21787,0.4979944
-12.276,5.46E-01
-12.276,0.4429083
-12.33414,5.22E-01
-12.33414,0.430933
-12.39226,0.5267344
-12.39226,0.5770292
-12.39226,0.4812288
-12.39226,0.6728306
-12.39226,0.5626593
-12.45568,0.5578699
-12.45568,0.4476986
-12.45568,0.4955988
-12.45568,0.3542929
-12.45568,4.09E-01
-12.45568,0.4213533
-12.45568,0.3087873
-12.45568,0.3255529
-12.45568,0.2129869
-12.39226,0.2249622
-12.39226,0.2010117
-12.45568,1.48E-01
-12.38698,0.1411362
-12.38698,0.1435308
-12.44511,0.1028156
-12.50324,0.04294014
-12.3817,0.06210041
-12.3817,-0.000169754
-12.32357,0.004619598
-12.32357,-0.02412033
-12.32357,-0.009750366
-12.26015,-0.009750366
-12.38698,0.02377987
-12.38698,0.04294014
-12.3817,-8.40E-02
-12.3817,-0.000169754
-12.44511,0.0261755
-12.3817,0.0740757
-12.43983,7.17E-02
-12.43983,0.078866
-12.43983,0.01180458
-12.43983,0.1387415
-12.43983,-0.01693535
-12.43983,0.0573101
-12.3817,-0.007354736
-12.3817,-0.01214504
-12.313,0.02138519
-12.313,0.04533577
-12.313,0.02857018
-12.313,0.02138519
-12.25487,0.01659489
-12.25487,0.01420021
-12.313,0.08365536
-12.313,-4.57E-02
-12.313,-0.04088497
-12.37641,-0.09357548
-12.43454,0.06449509
-12.49267,-0.02172565
-12.43454,-0.01933002
-12.43454,2.14E-02
-12.43454,0.01180458
-12.43454,0.07168007
-12.43454,-0.00496006
-12.43454,0.002224922
-12.43454,0.03336048
-12.43454,0.03336048
-12.43454,0.01180458
-12.43454,-9.84E-02
-12.43454,0.03814983
-12.43454,-0.03130531
-12.43454,-0.02412033
-12.43454,0.02857018
-12.43454,0.04294014
-12.49267,-0.009750366
-12.43454,0.009409904
-12.49267,0.04054546
-12.49267,0.01659489
-12.49267,0.03814983
-12.49267,0.03336048
-12.49267,0.03096485
-12.49267,-0.05286026
-12.49267,0.01899052
-12.55609,-0.03369999
-12.6195,0.05012512
-12.6195,0.01659489
-12.6195,-0.03609562
-12.5508,-0.07202053
-12.6195,0.04054546
-12.67763,9.32E-02
-12.55609,-0.131896
-12.49796,0.03336048
-12.49796,-0.01933002
-12.43454,-0.07202053
-12.49267,-0.02172565
-12.43454,-0.01214504
-12.37641,0.06689072
-12.49796,-0.01214504
-12.49267,0.1483212
-12.49267,0.2584925
-12.43454,0.1100006
-12.43454,0.009409904
-12.43454,0.03336048
-12.43454,0.009409904
-12.43454,-0.05765057
-12.49796,-0.05525589
-12.43454,-0.0432806
-12.43983,0.04294014
-12.43454,-0.04567528
-12.49267,0.1171856
-12.49796,0.1818514
-12.49796,0.004619598
-12.49267,0.4357233
-12.55609,-0.2324867
-12.55609,0.1890364
-12.55609,0.1746664
-12.55609,0.1123962
-12.62478,0.05970573
-12.49796,0.09802532
-12.49796,0.2896271
-12.49796,-0.000169754
-12.55609,-0.1103411
-12.49796,-0.01933002
-12.50324,0.4908085
-12.50324,-0.3139181
-12.49796,0.07168007
-12.49796,-0.2947578
-12.43983,0.01659489
-12.3817,-0.1151314
-12.3817,-0.4719887
-12.43983,-0.3666077
-12.43983,0.007015228
-12.49796,0.1171856
-12.43454,0.2513065
-12.49267,-0.04567528
-12.6195,0.2201719
-12.5508,-0.03130531
-12.6195,-0.1726112
-12.6195,0.06689072
-12.67763,-0.03369999
-12.6195,-0.009750366
-12.67763,-0.2995472
-12.67763,-0.1007605
-12.55609,0.3471079
-12.55609,-0.0863905
-12.55609,-2.95E-01
-12.55609,0.1291609
-12.49796,-0.364213
-12.49796,0.05491543
-12.49796,0.002224922
-12.43983,-0.3546333
-12.3817,-0.1366863
-12.43983,0.3950081
-12.43983,-0.4863586
-12.43983,-0.258832
-12.3817,0.1842461
-12.3817,0.1746664
-12.3817,0.2321472
-12.3817,-0.4073238
-12.3817,-0.5534201
-12.3817,-0.4600134
-12.3817,0.2129869
-12.3817,0.1028156
-12.3817,-0.04088497
-12.43983,-0.371398
-12.43983,0.06928539
-12.43983,-0.02412033
-12.44511,0.1698761
-12.50324,-0.000169754
-12.50324,-0.02891064
-12.50324,-0.05765057
-12.50324,-0.00496006
-12.43983,0.1195812
-12.50324,-0.02412033
-12.56137,-0.002565384
-12.49796,-0.1366863
-12.56137,-0.000169754
-12.56137,0.078866
-12.56137,-0.1175261
-12.56137,0.02377987
-12.50324,0.04773045
-12.56137,-0.009750366
-12.56137,0.03096485
-12.56137,-0.06962585
-12.56137,0.1387415
-12.56137,0.1267662
-12.50324,-0.04567528
-12.43983,0.08365536
-12.50324,-0.02891064
-12.43983,0.1171856
-12.43983,0.1339512
-12.43983,-0.05525589
-12.43983,0.0573101
-12.43983,0.09084034
-12.49796,0.004619598
-12.55609,0.04054546
-12.49796,0.03575516
-12.49796,0.1147909
-12.55609,0.09563065
-12.55609,0.2249622
-12.55609,-0.1151314
-12.55609,-0.1007605
-12.49267,0.07168007
-12.43454,-0.1965618
-12.55609,-0.02651501
-12.6195,0.1411362
-12.49267,0.3351326
-12.49267,0.1890364
-12.49267,0.05970573
-12.49267,3.09E-01
-12.5508,0.05252075
-12.5508,-0.3378677
-12.5508,-0.05525589
-12.60893,-0.1510563
-12.5508,0.2920227
-12.5508,0.2225666
-12.60893,0.205802
-12.60893,0.2177763
-12.60893,-0.03130531
-12.60893,0.007015228
-12.60893,0.1794567
-12.66706,0.4069834
-12.66706,-0.2420673
-12.73576,0.1435308
-12.67763,0.3447132
-12.67763,-0.03130531
-12.60893,-0.2133265
-12.60893,-0.2109318
-12.60893,0.09084034
-12.66706,-0.574975
-12.66706,0.1626911
-12.73048,-0.1510563
-12.66178,-0.2133265
-12.66178,-0.3546333
-12.66178,-0.1941662
-12.60365,0.004619598
-12.59836,-0.2157221
-12.59836,-0.01693535
-12.60365,-0.1869812
-12.60365,0.1387415
-12.54552,-0.1223164
-12.4821,0.09323597
-12.4821,-0.01214504
-12.4821,-0.0432806
-12.54023,0.7494707
-12.54023,-0.1079464
-12.54023,-0.5222845
-12.53495,0.2417269
-12.59308,0.3662682
-12.52966,0.07168007
-12.52966,0.01180458
-12.46096,-0.09836578
-12.45568,0.08605099
-12.45568,0.1507158
-12.45568,-7.35E-03
-12.45039,-0.0432806
-12.50852,-0.08399582
-12.56665,-0.01453972
-12.56137,0.02377987
-12.50324,-0.05525589
-12.56137,0.5530796
-12.56137,0.04054546
-12.62478,-0.01693535
-12.68291,0.06928539
-12.61422,0.09563065
-12.68291,-0.258832
-12.61422,-0.07920551
-12.55609,-0.3330774
-12.61422,0.03814983
-12.61422,0.1483212
-12.67235,0.1698761
-12.5508,-0.05046558
-12.5508,0.078866
-12.49267,0.08605099
-12.42926,0.004619598
-12.42926,-0.02651501
-12.42926,0.1315556
-12.48739,-0.09597111
-12.42397,0.01899052
-12.4821,0.04054546
-12.4821,0.06928539
-12.4821,-0.01453972
-12.4821,0.0573101
-12.54023,-0.06004524
-12.4821,0.1579008
-12.54023,0.05252075
-12.54023,-0.05286026
-12.54023,0.1052113
-12.54023,-0.0384903
-12.59836,-0.01693535
-12.47682,0.0740757
-12.53495,0.1028156
-12.53495,0.0573101
-12.40812,0.08365536
-12.47153,-0.06962585
-12.40283,0.01899052
-12.40283,0.01420021
-12.51909,0.04773045
-12.51381,0.009409904
-12.51381,-0.000169754
-12.57194,0.06689072
-12.51381,0.07168007
-12.51381,-0.03130531
-12.57722,0.04294014
-12.57722,0.100421
-12.57194,0.03096485
-12.45039,0.01420021
-12.45039,-0.06483555
-12.45039,0.04533577
-12.32885,0.07168007
-12.38698,0.009409904
-12.32885,0.01420021
-12.38698,0.007015228
-12.38698,0.04773045
-12.32357,-0.007354736
-12.32357,0.02377987
-12.3817,-0.07920551
-12.3817,0.02377987
-12.37641,-0.002565384
-12.37641,0.02857018
-12.313,-0.01693535
-12.313,-0.00496006
-12.313,0.02138519
-12.24958,0.05491543
-12.24958,-0.04088497
-12.24958,-0.01214504
-12.24958,-0.00496006
-12.24958,0.04773045
-12.18088,-0.0432806
-12.23901,0.009409904
-12.23901,-0.06244087
-12.30243,-0.139081
-12.30243,-0.009750366
-12.30243,0.1195812
-12.30243,0.03575516
-12.23901,0.009409904
-12.23901,-0.01693535
-12.23901,0.08844566
-12.30771,0.1123962
-12.24958,0.02377987
-12.30771,0.007015228
-12.24958,0.0740757
-12.24958,0.1890364
-12.24958,0.2393322
-12.19145,0.3518982
-12.19145,0.4021931
-12.13332,0.3878231
-12.13332,0.3830328
-12.13332,0.4500933
-12.19674,0.5890045
-12.25487,0.5482893
-12.25487,0.5578699
-12.313,0.5027838
-12.313,0.5339193
-12.24958,0.4596739
-12.30771,0.550684
-12.30771,0.5243397
-12.30771,0.4836235
-12.23901,0.5171537
-12.18088,0.5315247
-12.18088,0.5458946
-12.11747,0.4117737
-12.11747,0.4764385
-12.11747,0.5554743
-12.05934,0.6536703
-12.11747,0.5171537
-12.11747,0.4812288
-12.05934,0.4548836
-12.05934,0.4908085
-11.99592,0.4117737
-11.99592,0.5099688
-11.99592,0.4788342
-12.00121,0.5482893
-11.94308,0.4908085
-11.94308,0.4596739
-11.94308,0.6009798
-11.88495,0.4117737
-11.88495,0.4213533
-11.88495,0.4908085
-11.82153,0.5411043
-11.75812,0.6105595
-11.69999,0.3782434
-11.64186,0.4548836
-11.58373,0.4644642
-11.58373,0.4333286
-11.5256,0.3878231
-11.46218,0.4357233
-11.40405,0.4141684
-11.40405,0.3830328
-11.34592,0.3279476
-11.28779,0.3207626
-11.22966,0.2872324
-11.16625,0.3423176
-11.16625,0.1818514
-11.16625,0.198617
-11.10812,0.2225666
-11.04999,0.1555061
-10.99186,0.05252075
-10.99186,0.1387415
-10.92316,0.09323597
-10.86503,-0.00496006
-10.8069,0.1698761
-10.8069,-0.04567528
-10.8069,0.05252075
-10.74877,-0.05765057
-10.69064,0.1890364
-10.69064,0.1938267
-10.63251,0.01420021
-10.63251,0.02377987
-10.63251,0.1339512
-10.63251,0.004619598
-10.63251,0.02138519
-10.50568,-0.00496006
-10.44755,0.01899052
-10.38942,0.04054546
-10.38942,0.2441216
-10.39471,0.01180458
-10.39471,-0.2037468
-10.39471,0.08365536
-10.33129,0.08605099
-10.26788,-0.01693535
-10.21503,0.06210041
-10.20975,0.06449509
-10.20975,0.01659489
-10.20975,-0.06244087
-10.20975,-0.04088497
-10.15162,0.1890364
-9.966658,0.04054546
-9.903242,0.02138519
-9.845113,-0.1438713
-9.845113,-0.04088497
-9.845113,0.06689072
-9.845113,0.01899052
-9.786983,0.04294014
-9.670723,0.02857018
-9.670723,0.06689072
-9.612593,-0.1007605
-9.554462,-0.08160114
-9.554462,0.1171856
-9.491048,-0.00496006
-9.491048,0.0740757
-9.491048,-0.05046558
-9.432918,-0.000169754
-9.374788,-0.05046558
-9.374788,-0.1438713
-9.374788,0.04533577
-9.311373,-0.1414766
-9.253243,-0.1893768
-9.195113,0.05252075
-9.136983,-0.0911808
-9.136983,0.1100006
-9.136983,0.2129869
-9.136983,-0.00496006
-9.078854,-0.2540417
-9.020723,-0.2181168
-9.084138,0.09323597
-9.026008,0.1052113
-8.909748,-0.1151314
-8.782919,-0.01214504
-8.724789,0.1411362
-8.666658,0.1100006
-8.603244,0.09802532
-8.603244,0.01180458
-8.613813,0.01180458
-8.486984,-0.002565384
-8.492269,-0.1151314
-8.428854,0.078866
-8.428854,0.1219759
-8.307309,-0.1989565
-8.249179,-0.1750069
-8.249179,0.007015228
-8.19105,0.08605099
-8.132919,-0.07441521
-8.069505,0.0573101
-8.011374,-0.09597111
-8.011374,0.04773045
-8.011374,-0.146266
-8.011374,0.1243706
-7.953244,0.09323597
-7.778854,0.1555061
-7.71544,-0.1103411
-7.65731,-0.09836578
-7.65731,0.05491543
-7.65731,-0.01933002
-7.65731,-0.06483555
-7.59918,0.03096485
-7.54105,-0.06004524
-7.54105,-0.09357548
-7.477635,0.2656775
-7.54105,0.04773045
-7.477635,0.02377987
-7.419505,-0.2396717
-7.356091,-0.08878613
-7.29796,-0.2181168
-7.29796,-0.02412033
-7.113001,-0.1726112
-7.113001,-0.2803869
-7.054872,-0.2205114
-7.054872,-0.1678219
-7.054872,0.002224922
-7.054872,-0.7713661
-7.054872,-0.6540108
-7.054872,-0.00496006
-6.996741,-0.4408541
-6.996741,-0.5318642
-6.938611,-0.1845865
-6.880481,-0.2803869
-6.817067,-0.4815693
-6.758937,-0.3761883
-6.758937,-0.4983339
-6.700807,-0.6588001
-6.758937,-0.5941353
-6.700807,-0.4959393
-6.642676,-0.3378677
-6.584547,-0.4743843
-6.521132,-0.5270748
-6.521132,-0.3115225
-6.526417,-0.4432487
-6.468287,-0.4935446
-6.468287,-0.5342598
-6.526417,-0.6564054
-6.526417,-0.4025335
-6.410156,-0.4743843
-6.410156,-0.5174942
-6.410156,-0.4384584
-6.352026,-0.680356
-6.352026,-0.4863586
-6.288612,-0.483964
-6.288612,-0.5007296
-6.288612,-0.5366545
-6.288612,-0.5558147
-6.288612,-0.3929529
-6.230482,-0.4983339
-6.230482,-0.4863586
-6.230482,-0.5150995
-6.172352,-0.5414448
-6.235766,-0.4384584
-6.177636,-0.3833733
-6.119506,-0.4360638
-6.177636,-0.4815693
-6.177636,-0.342658
-6.177636,-0.4097185
-6.119506,-0.4384584
-6.119506,-0.2133265
-6.119506,-0.266017
-6.119506,-0.266017
-6.177636,-0.1151314
-6.119506,-0.2133265
-6.119506,-0.1821918
-6.119506,-0.1295013
-6.061377,-0.1606359
-6.119506,-0.1869812
-6.119506,-0.1031561
-6.177636,-0.03609562
-6.119506,-0.1438713
-6.177636,-0.07202053
-6.177636,-0.0384903
-6.235766,-0.01214504
-6.177636,-0.05046558
-6.119506,0.01659489
-6.061377,0.004619598
-6.061377,0.04533577
-6.119506,0.01899052
-6.061377,0.03096485
-6.061377,0.01659489
-6.061377,-0.03369999
-6.003246,0.009409904
-6.061377,0.06210041
-6.061377,0.06689072
-6.061377,0.01659489
-6.061377,0.05491543
-6.056092,0.05970573
-6.056092,0.002224922
-6.114222,0.01899052
-6.114222,0.004619598
-6.056092,-0.04807091
-6.114222,-0.02412033
-6.114222,0.03814983
-6.050807,0.04054546
-6.108937,-0.000169754
-6.167068,-0.02651501
-6.167068,0.007015228
-6.230482,-0.03369999
-6.230482,-0.03130531
-6.230482,0.07647038
-6.161783,0.078866
-6.161783,0.02857018
-6.161783,-0.03130531
-6.161783,0.03814983
-6.103653,0.1076059
-6.103653,0.0261755
-6.161783,-0.01453972
-6.161783,0.04773045
-6.219913,-0.000169754
-6.219913,-0.000169754
-6.161783,0.0261755
-6.161783,0.03814983
-6.219913,0.02138519
-6.161783,0.03814983
-6.161783,0.04773045
-6.161783,-0.06962585
-6.098368,0.05970573
-6.098368,-0.02172565
-6.156498,-0.02172565
-6.098368,-0.0432806
-6.156498,-0.01453972
-6.156498,0.05970573
-6.156498,0.02377987
-6.214628,0.1028156
-6.214628,-0.009750366
-6.156498,0.03814983
-6.098368,-0.002565384
-6.098368,-0.00496006
-6.040238,0.2632818
-6.098368,0.2537022
-6.098368,0.06928539
-6.029669,0.02857018
-6.156498,-0.1103411
-6.151214,0.0740757
-6.151214,0.05012512
-6.209344,-0.07441521
-6.214628,-0.04088497
-6.272758,-0.01214504
-6.272758,-0.03130531
-6.336173,-0.1726112
-6.272758,-0.05046558
-6.336173,-0.02412033
-6.336173,-0.1366863
-6.267474,-0.1175261
-6.336173,-0.1271057
-6.272758,-0.3330774
-6.336173,-0.0863905
-6.336173,-0.4001379
-6.209344,-0.3019428
-6.209344,0.198617
-6.214628,0.6704359
-6.214628,0.754261
-6.151214,0.5027838
-6.214628,0.007015228
-6.151214,0.1842461
-6.151214,-0.1726112
-6.151214,-0.08878613
-6.151214,0.1147909
-6.087799,0.3135777
-6.087799,-0.05765057
-6.082515,0.1459265
-6.145929,0.1171856
-6.145929,-0.05046558
-6.204059,-0.000169754
-6.320319,0.04773045
-6.262189,-0.1103411
-6.262189,0.2369366
-6.262189,-0.0863905
-6.204059,0.2513065
-6.198774,-0.4097185
-6.256905,-0.0863905
-6.315035,0.3063927
-6.378449,-0.8527975
-6.320319,0.07168007
-6.198774,0.3495026
-6.256905,0.01180458
-6.256905,-0.6228752
-6.256905,0.1363459
-6.262189,-0.4192982
-6.262189,0.5339193
-6.204059,0.3087873
-6.204059,0.6848059
-6.204059,0.03336048
-6.262189,-0.5342598
-6.204059,0.1147909
-6.262189,-0.6492205
-6.262189,0.430933
-6.262189,0.08605099
-6.262189,-0.3019428
-6.267474,0.3087873
-6.204059,-0.1654263
-6.204059,-0.00496006
-6.204059,0.05252075
-6.267474,-0.1295013
-6.267474,-0.02651501
-6.267474,0.07647038
-6.267474,-0.1630316
-6.267474,0.198617
-6.267474,-0.01214504
-6.209344,0.1459265
-6.267474,0.07168007
-6.209344,-0.2468567
-6.267474,0.01899052
-6.209344,0.05252075
-6.209344,0.1411362
-6.272758,-0.06483555
-6.151214,0.03336048
-6.151214,0.03336048
-6.156498,-0.1031561
-6.156498,-0.009750366
-6.156498,-0.07681084
-6.156498,-0.00496006
-6.098368,0.0261755
-6.098368,0.1123962
-6.098368,0.1626911
-6.098368,0.009409904
-6.156498,-0.06723022
-6.098368,-0.02412033
-6.098368,0.08365536
-6.098368,-0.03609562
-6.098368,0.07647038
-6.098368,0.1291609
-6.156498,0.002224922
-6.219913,0.004619598
-6.156498,-0.06483555
-6.156498,0.02857018
-6.156498,0.02857018
-6.040238,-0.06004524
-6.098368,0.002224922
-6.098368,-0.1031561
-6.098368,0.05970573
-6.040238,0.05970573
-6.040238,0.03336048
-6.040238,-0.02891064
-6.029669,-0.08399582
-6.029669,0.002224922
-6.029669,-0.05765057
-6.087799,0.198617
-6.087799,0.007015228
-6.087799,0.03814983
-6.151214,0.06449509
-6.209344,0.06689072
-6.209344,0.01899052
-6.267474,0.01180458
-6.267474,-0.02891064
-6.267474,0.03336048
-6.267474,0.06689072
-6.262189,0.06210041
-6.262189,0.007015228
-6.262189,0.06689072
-6.262189,0.05491543
-6.262189,-0.0432806
-6.262189,0.0261755
-6.204059,0.02377987
-6.204059,-0.0432806
-6.204059,0.04533577
-6.262189,-0.009750366
-6.262189,0.03096485
-6.140645,-0.0863905
-6.204059,-0.07920551
-6.082515,0.01659489
-6.140645,0.02377987
-6.140645,0.04294014
-6.140645,0.06210041
-6.198774,-0.04807091
-6.256905,-0.1055508
-6.256905,-0.07441521
-6.256905,0.05012512
-6.315035,-0.131896